index,DateTime,data,time,open,high,low,close,pctchange,name,chinese
4098,978,2022/6/20,1105,228.71,229.9,228.71,229.77,0.00423951,568,泸州老窖
4099,979,2022/6/20,1110,229.77,230.3,229.59,229.59,-0.000783392,568,泸州老窖
4100,980,2022/6/20,1115,229.7,229.98,229,229.54,-0.00021778,568,泸州老窖
4101,981,2022/6/20,1120,229.8,230.3,229.53,229.95,0.001786181,568,泸州老窖
4102,982,2022/6/20,1125,229.97,229.97,227.2,228,-0.008480104,568,泸州老窖
4103,983,2022/6/20,1130,227.63,228.02,227.35,228.02,8.77E-05,568,泸州老窖
4104,984,2022/6/20,1305,228.2,229.15,227.51,228.93,0.003990878,568,泸州老窖
4105,985,2022/6/20,1310,229,229.03,227.87,228.77,-0.000698904,568,泸州老窖
4106,986,2022/6/20,1315,228.77,228.87,227.5,227.68,-0.004764611,568,泸州老窖
4107,987,2022/6/20,1320,227.63,227.73,226.5,227.2,-0.002108222,568,泸州老窖
4108,988,2022/6/20,1325,227.23,228.08,226.9,228.08,0.003873239,568,泸州老窖
4109,989,2022/6/20,1330,228.08,228.84,227.64,228.71,0.002762189,568,泸州老窖
4110,990,2022/6/20,1335,228.71,229.5,228.12,229.2,0.002142451,568,泸州老窖
4111,991,2022/6/20,1340,229.35,229.44,229,229.44,0.00104712,568,泸州老窖
4112,992,2022/6/20,1345,229.46,230,229.37,229.65,0.000915272,568,泸州老窖
4113,993,2022/6/20,1350,229.64,229.93,229.34,229.76,0.00047899,568,泸州老窖
4114,994,2022/6/20,1355,229.66,229.8,228.3,228.99,-0.003351323,568,泸州老窖
4115,995,2022/6/20,1400,228.99,229.5,228.71,229,4.37E-05,568,泸州老窖
4116,996,2022/6/20,1405,228.99,229.2,228.57,228.99,-4.37E-05,568,泸州老窖
4117,997,2022/6/20,1410,228.94,228.99,228.03,228.04,-0.004148653,568,泸州老窖
4118,998,2022/6/20,1415,228.1,228.82,227.93,227.96,-0.000350816,568,泸州老窖
4119,999,2022/6/20,1420,227.99,228.73,227.51,228.73,0.003377786,568,泸州老窖
4120,1000,2022/6/20,1425,228.71,228.74,228,228.01,-0.003147816,568,泸州老窖
4121,1001,2022/6/20,1430,228.01,228.01,227.5,227.62,-0.001710451,568,泸州老窖
4122,1002,2022/6/20,1435,227.62,227.91,227,227.03,-0.002592039,568,泸州老窖
4123,1003,2022/6/20,1440,227.02,227.03,226.54,226.87,-0.000704753,568,泸州老窖
4124,1004,2022/6/20,1445,226.87,226.99,226.6,226.7,-0.000749328,568,泸州老窖
4125,1005,2022/6/20,1450,226.68,227.25,226.67,226.84,0.000617556,568,泸州老窖
4126,1006,2022/6/20,1455,226.85,227.44,226.79,227.44,0.002645036,568,泸州老窖
4127,1007,2022/6/20,1500,227.44,227.5,227.12,227.12,-0.001406964,568,泸州老窖
4128,1008,2022/6/21,935,226,230.95,225.8,230.44,0.014617823,568,泸州老窖
4129,1009,2022/6/21,940,230.47,232.12,230.01,231.8,0.005901753,568,泸州老窖
4130,1010,2022/6/21,945,231.97,231.97,229.4,229.4,-0.010353753,568,泸州老窖
4131,1011,2022/6/21,950,229.26,229.75,228.5,229.74,0.001482127,568,泸州老窖
4132,1012,2022/6/21,955,229.99,230.94,229.54,230.94,0.005223296,568,泸州老窖
4133,1013,2022/6/21,1000,230.97,231.8,230.5,231.6,0.002857885,568,泸州老窖
4134,1014,2022/6/21,1005,231.3,232.1,231.19,232,0.001727116,568,泸州老窖
4135,1015,2022/6/21,1010,232.05,232.5,231.1,231.99,-4.31E-05,568,泸州老窖
4136,1016,2022/6/21,1015,232.03,232.48,231.09,232,4.31E-05,568,泸州老窖
4137,1017,2022/6/21,1020,232,232.85,231.4,231.4,-0.002586207,568,泸州老窖
4138,1018,2022/6/21,1025,231.4,231.94,230.49,230.8,-0.002592913,568,泸州老窖
4139,1019,2022/6/21,1030,230.66,231.17,230.1,231.17,0.00160312,568,泸州老窖
4140,1020,2022/6/21,1035,231,231.5,230.56,231.5,0.001427521,568,泸州老窖
4141,1021,2022/6/21,1040,231.4,231.49,230.22,230.38,-0.004838013,568,泸州老窖
4142,1022,2022/6/21,1045,230.55,230.64,229.2,229.68,-0.003038458,568,泸州老窖
4143,1023,2022/6/21,1050,229.68,230,229.5,229.9,0.000957854,568,泸州老窖
4144,1024,2022/6/21,1055,229.92,231,229.53,230.9,0.004349717,568,泸州老窖
4145,1025,2022/6/21,1100,230.99,231,229.56,230.3,-0.002598528,568,泸州老窖
4146,1026,2022/6/21,1105,230.5,230.51,229.73,229.8,-0.002171081,568,泸州老窖
4147,1027,2022/6/21,1110,229.8,229.9,228.08,228.78,-0.004438642,568,泸州老窖
4148,1028,2022/6/21,1115,228.79,229.73,228.6,229.6,0.003584229,568,泸州老窖
4149,1029,2022/6/21,1120,229.61,230.34,229.6,230.2,0.00261324,568,泸州老窖
4150,1030,2022/6/21,1125,230.16,230.36,229.3,229.3,-0.003909644,568,泸州老窖
4151,1031,2022/6/21,1130,229.78,229.79,229.06,229.2,-0.00043611,568,泸州老窖
4152,1032,2022/6/21,1305,229.2,230.26,229,229.77,0.002486911,568,泸州老窖
4153,1033,2022/6/21,1310,229.77,229.89,228.68,228.84,-0.004047526,568,泸州老窖
4154,1034,2022/6/21,1315,229.01,229.33,228.76,228.76,-0.000349589,568,泸州老窖
4155,1035,2022/6/21,1320,228.79,229.11,228.6,229,0.001049134,568,泸州老窖
4156,1036,2022/6/21,1325,229,229.5,228.21,228.21,-0.003449782,568,泸州老窖
4157,1037,2022/6/21,1330,228.2,229,228.2,229,0.003461724,568,泸州老窖
4158,1038,2022/6/21,1335,228.99,229.26,228.63,228.83,-0.000742358,568,泸州老窖
4159,1039,2022/6/21,1340,228.81,228.87,228.3,228.62,-0.000917712,568,泸州老窖
4160,1040,2022/6/21,1345,228.64,228.7,228.06,228.21,-0.001793369,568,泸州老窖
4161,1041,2022/6/21,1350,228.22,228.42,228.01,228.28,0.000306735,568,泸州老窖
4162,1042,2022/6/21,1355,228.27,228.4,228,228,-0.001226564,568,泸州老窖
4163,1043,2022/6/21,1400,228,228,227.2,227.57,-0.001885965,568,泸州老窖
4164,1044,2022/6/21,1405,227.55,227.8,227.45,227.5,-0.000307598,568,泸州老窖
4165,1045,2022/6/21,1410,227.56,227.62,227.34,227.47,-0.000131868,568,泸州老窖
4166,1046,2022/6/21,1415,227.49,227.49,226.66,226.9,-0.002505825,568,泸州老窖
4167,1047,2022/6/21,1420,226.89,227.27,226.67,227.25,0.00154253,568,泸州老窖
4168,1048,2022/6/21,1425,227.25,227.45,226.56,226.69,-0.002464246,568,泸州老窖
4169,1049,2022/6/21,1430,226.65,226.99,226.4,226.6,-0.000397018,568,泸州老窖
4170,1050,2022/6/21,1435,226.57,227.72,226.26,227.71,0.0048985,568,泸州老窖
4171,1051,2022/6/21,1440,227.68,228.5,227.63,228.5,0.003469325,568,泸州老窖
4172,1052,2022/6/21,1445,228.4,228.51,227.91,228.39,-0.0004814,568,泸州老窖
4173,1053,2022/6/21,1450,228.32,228.39,228.06,228.1,-0.001269758,568,泸州老窖
4174,1054,2022/6/21,1455,228.08,228.13,227.6,228.11,4.38E-05,568,泸州老窖
4175,1055,2022/6/21,1500,228.12,228.12,227.76,228,-0.000482223,568,泸州老窖
4176,1056,2022/6/22,935,229,230.88,228.22,229.26,0.005526316,568,泸州老窖
4177,1057,2022/6/22,940,229.3,230.31,229,229.51,0.001090465,568,泸州老窖
4178,1058,2022/6/22,945,229.5,230.21,228.3,228.53,-0.004269966,568,泸州老窖
4179,1059,2022/6/22,950,228.53,229,226.2,226.81,-0.007526364,568,泸州老窖
4180,1060,2022/6/22,955,226.83,226.83,225.18,225.3,-0.006657555,568,泸州老窖
4181,1061,2022/6/22,1000,225.39,229.5,225.39,228.83,0.015667998,568,泸州老窖
4182,1062,2022/6/22,1005,228.8,229.9,227.11,228,-0.003627147,568,泸州老窖
4183,1063,2022/6/22,1010,228,228.35,227.38,227.48,-0.002280702,568,泸州老窖
4184,1064,2022/6/22,1015,227.43,227.77,227.01,227.25,-0.001011078,568,泸州老窖
4185,1065,2022/6/22,1020,227.12,227.7,226.83,227.27,8.80E-05,568,泸州老窖
4186,1066,2022/6/22,1025,227.27,227.27,226.8,226.85,-0.001848022,568,泸州老窖
4187,1067,2022/6/22,1030,227,227,226.75,226.77,-0.000352656,568,泸州老窖
4188,1068,2022/6/22,1035,226.77,228.5,226.77,228.43,0.007320192,568,泸州老窖
4189,1069,2022/6/22,1040,228.49,228.85,227.25,227.55,-0.003852384,568,泸州老窖
4190,1070,2022/6/22,1045,227.5,228.09,227.28,227.29,-0.001142606,568,泸州老窖
4191,1071,2022/6/22,1050,227.28,227.5,227.09,227.09,-0.000879933,568,泸州老窖
4192,1072,2022/6/22,1055,227.26,227.49,227.01,227.42,0.001453168,568,泸州老窖
4193,1073,2022/6/22,1100,227.43,227.5,227.21,227.36,-0.000263829,568,泸州老窖
4194,1074,2022/6/22,1105,227.35,227.49,226.7,226.97,-0.001715341,568,泸州老窖
4195,1075,2022/6/22,1110,226.97,227,226.6,226.94,-0.000132176,568,泸州老窖
4196,1076,2022/6/22,1115,226.75,226.92,226.26,226.3,-0.002820129,568,泸州老窖
4197,1077,2022/6/22,1120,226.21,226.6,226,226.16,-0.000618648,568,泸州老窖
4198,1078,2022/6/22,1125,226.15,226.15,225.38,225.96,-0.00088433,568,泸州老窖
4199,1079,2022/6/22,1130,225.93,226.6,225.93,226.6,0.00283236,568,泸州老窖
4200,1080,2022/6/22,1305,226.56,227.15,226.08,226.69,0.000397176,568,泸州老窖
4201,1081,2022/6/22,1310,226.71,227.5,226.29,227.38,0.003043804,568,泸州老窖
4202,1082,2022/6/22,1315,227.43,227.67,227.05,227.44,0.000263875,568,泸州老窖
4203,1083,2022/6/22,1320,227.35,227.45,226.22,226.92,-0.002286317,568,泸州老窖
4204,1084,2022/6/22,1325,226.95,227.37,226.32,227.37,0.001983078,568,泸州老窖
4205,1085,2022/6/22,1330,227.34,227.35,226.5,227.05,-0.001407398,568,泸州老窖
4206,1086,2022/6/22,1335,227.04,227.41,226.91,227.37,0.001409381,568,泸州老窖
4207,1087,2022/6/22,1340,227.37,227.37,226.5,227.14,-0.001011567,568,泸州老窖
4208,1088,2022/6/22,1345,227.14,227.17,226.81,227.12,-8.81E-05,568,泸州老窖
4209,1089,2022/6/22,1350,227.12,228.1,227.12,227.95,0.003654456,568,泸州老窖
4210,1090,2022/6/22,1355,227.5,227.96,226.81,226.81,-0.005001097,568,泸州老窖
4211,1091,2022/6/22,1400,226.81,226.97,226.11,226.38,-0.00189586,568,泸州老窖
4212,1092,2022/6/22,1405,226.38,226.65,226.03,226.03,-0.001546073,568,泸州老窖
4213,1093,2022/6/22,1410,226.02,226.5,225.79,225.79,-0.001061806,568,泸州老窖
4214,1094,2022/6/22,1415,225.77,225.82,225.36,225.63,-0.000708623,568,泸州老窖
4215,1095,2022/6/22,1420,225.65,225.98,225.01,225.5,-0.000576165,568,泸州老窖
4216,1096,2022/6/22,1425,225.38,225.77,225.36,225.49,-4.43E-05,568,泸州老窖
4217,1097,2022/6/22,1430,225.49,225.49,225,225.46,-0.000133044,568,泸州老窖
4218,1098,2022/6/22,1435,225.48,225.92,225.01,225.3,-0.00070966,568,泸州老窖
4219,1099,2022/6/22,1440,225.21,225.35,224.73,224.89,-0.001819796,568,泸州老窖
4220,1100,2022/6/22,1445,224.98,224.98,224,224.35,-0.002401174,568,泸州老窖
4221,1101,2022/6/22,1450,224.2,225.5,224.08,225.42,0.004769334,568,泸州老窖
4222,1102,2022/6/22,1455,225.36,226.66,225.23,225.64,0.000975956,568,泸州老窖
4223,1103,2022/6/22,1500,225.5,225.88,225.06,225.06,-0.002570466,568,泸州老窖
4224,1104,2022/6/23,935,227,227.98,225,225.17,0.000488759,568,泸州老窖
4225,1105,2022/6/23,940,225.17,226.2,224.88,225.08,-0.000399698,568,泸州老窖
4226,1106,2022/6/23,945,225.07,227.07,225.07,226.46,0.006131153,568,泸州老窖
4227,1107,2022/6/23,950,226.39,227.5,225.35,225.74,-0.003179369,568,泸州老窖
4228,1108,2022/6/23,955,225.89,226.5,225.25,225.25,-0.002170639,568,泸州老窖
4229,1109,2022/6/23,1000,225.23,225.78,224.83,224.88,-0.001642619,568,泸州老窖
4230,1110,2022/6/23,1005,224.8,224.99,222.8,222.95,-0.008582355,568,泸州老窖
4231,1111,2022/6/23,1010,222.98,224.25,222.98,224.15,0.005382373,568,泸州老窖
4232,1112,2022/6/23,1015,224.15,224.29,223,223.02,-0.005041267,568,泸州老窖
4233,1113,2022/6/23,1020,223,223,222.4,222.63,-0.001748722,568,泸州老窖
4234,1114,2022/6/23,1025,222.63,222.89,222,222,-0.002829807,568,泸州老窖
4235,1115,2022/6/23,1030,222.21,223.34,222.21,223.34,0.006036036,568,泸州老窖
4236,1116,2022/6/23,1035,223.28,223.37,222.65,222.86,-0.00214919,568,泸州老窖
4237,1117,2022/6/23,1040,222.9,223.23,222.84,222.92,0.000269227,568,泸州老窖
4238,1118,2022/6/23,1045,223,223.12,222.34,222.85,-0.000314014,568,泸州老窖
4239,1119,2022/6/23,1050,222.85,223.4,222.69,223.25,0.001794929,568,泸州老窖
4240,1120,2022/6/23,1055,223.15,223.28,222.89,222.98,-0.001209406,568,泸州老窖
4241,1121,2022/6/23,1100,222.98,223.2,222.68,223.2,0.000986636,568,泸州老窖
4242,1122,2022/6/23,1105,223.26,223.59,222.83,223.44,0.001075269,568,泸州老窖
4243,1123,2022/6/23,1110,223.5,223.88,223.18,223.28,-0.000716076,568,泸州老窖
4244,1124,2022/6/23,1115,223.41,223.6,223.18,223.37,0.000403081,568,泸州老窖
4245,1125,2022/6/23,1120,223.47,223.56,222.96,223.39,8.95E-05,568,泸州老窖
4246,1126,2022/6/23,1125,223.32,223.38,222.66,223,-0.001745826,568,泸州老窖
4247,1127,2022/6/23,1130,223,223,222.2,222.71,-0.001300448,568,泸州老窖
